dataset_id,tag_name
1366,esri rest
1366,pdf
1367,csv
1367,rdf
1367,json
1367,xml
1368,xls
1368,xml
1370,zip
1372,bin
1374,xml
1374,csv
1375,html
1375,pdf
1376,json
1378,zip
1378,xml
1378,pdf
1380,csv
1380,rdf
1380,json
1380,xml
1381,html
1382,zip
1382,xml
1382,esri rest
1384,csv
1384,rdf
1384,json
1384,xml
1385,xml
1385,html
1386,csv
1386,rdf
1386,json
1386,xml
1389,zip
1389,xml
1389,esri rest
1390,zip
1390,xml
1390,esri rest
1392,data explorer
1393,html
1394,xml
1394,html
1394,zip
1395,html
1397,zip
1399,html
1400,zip
1402,csv
1402,rdf
1402,json
1402,xml
1404,csv
1404,rdf
1404,json
1404,xml
1405,xls
1407,html
1408,png
1408,html
1408,bin
1408,pdf
1408,iso
1409,zip
1410,zip
1411,application/xlsx
1412,zip
1413,csv
1413,rdf
1413,json
1413,xml
1414,xml
1414,html
1414,arcgis geoservices rest api
1414,csv
1414,zip
1414,geojson
1414,kml
1415,csv
1415,rdf
1415,json
1415,xml
1416,application/vnd.lotus-organizer
1416,wfs
1416,wms
1417,zip
1417,xml
1417,pdf
1418,pdf
1419,csv
1419,rdf
1419,json
1419,xml
1422,geojson
1422,zip
1422,kml
1422,arcgis geoservices rest api
1422,csv
1422,xml
1422,html
1423,zip
1423,html
1424,html
1424,application/vnd.lotus-organizer
1424,wcs
1424,wms
1425,csv
1425,rdf
1425,json
1425,xml
1427,html
1428,csv
1428,rdf
1428,json
1428,xml
1429,text
1430,zip
1430,esri rest
1431,windows .exe
1432,html
1434,pdf
1435,csv
1435,xls
1435,html
1436,api
1437,api
1438,csv
1438,sas
1438,spss
1438,pdf
1438,html
1438,xls
1439,html
1439,bin
1441,html
1441,pdf
1442,api
1444,html
1445,xml
1446,csv
1446,rdf
1446,json
1446,xml
1447,zip
1447,xml
1447,esri rest
1448,csv
1448,rdf
1448,json
1448,xml
1449,html
1449,bin
1449,css
1450,zip
1452,csv
1452,rdf
1452,json
1452,xml
1453,csv
1453,rdf
1453,json
1453,xml
1454,zip
1454,xml
1455,pdf
1455,csv
1455,zip
1456,text
1456,html
1456,plain text
1457,zip
1457,xml
1457,esri rest
1458,zip
1459,html
1460,html
1460,csv
1461,xls
1462,csv
1462,rdf
1462,json
1462,xml
1463,pdf
1463,csv
1464,html
1465,csv
1465,rdf
1465,json
1465,xml
1468,kml
1468,pdf
1468,csv
1468,html
1469,csv
1469,rdf
1469,json
1469,xml
1470,xls
1470,text
1471,csv
1471,rdf
1471,json
1471,xml
1472,csv
1472,rdf
1472,json
1472,xml
1473,csv
1473,rdf
1473,json
1473,xml
1476,text
1476,csv file encoded with utf-8
1476,microsoft excel worksheet
1477,xls
1477,pdf
1478,pdf
1479,12029
1479,html
1479,zip
1479,md
1480,html
1480,arcgis geoservices rest api
1480,ogc wms
1480,csv
1480,zip
1480,geojson
1480,kml
1481,html
1482,csv
1482,rdf
1482,json
1482,xml
1483,xls
1484,csv
1484,rdf
1484,json
1484,xml
1486,api
1487,csv
1487,rdf
1487,json
1487,xml
1488,csv
1488,rdf
1488,json
1488,xml
1489,csv
1489,rdf
1489,json
1489,xml
1492,csv
1492,pdf
1493,zip
1495,csv
1495,rdf
1495,json
1495,xml
1496,csv
1496,rdf
1496,json
1496,xml
1497,zip file with six subfolders containing sem image collections
1497,zip file contains mask images and the initial intensity image with max contrast and min noise
1497,zip contains three folders with tensorflow ai models
1497,zip file contains a folder with image quality metrics and a folder with ai model accuracy
1497,url
1497,text
1498,html
1499,html
1499,arcgis geoservices rest api
1500,html
1500,csv
1502,html
1502,pdf
1503,xml
1504,api
1505,html
1505,pdf
1506,csv
1506,rdf
1506,json
1506,xml
1507,html
1508,csv
1508,rdf
1508,json
1508,xml
1509,html
1510,application/vnd.ms-pkistl
1511,html
1511,arcgis geoservices rest api
1511,ogc wms
1511,csv
1511,zip
1511,geojson
1511,kml
1512,csv
1512,zip
1514,zip
1514,html
1515,api
1515,bin
1516,csv
1516,rdf
1516,json
1516,xml
1517,html
1517,xls
1517,gpkg
1518,zip
1518,html
1518,wms
1518,esri rest
1521,csv
1521,rdf
1521,json
1521,xml
1522,zip
1522,xml
1522,esri rest
1524,csv
1524,rdf
1524,json
1524,xml
1525,csv
1525,rdf
1525,json
1525,xml
1526,csv
1526,pdf
1527,csv
1527,xml
1528,html
1528,xls
1528,pdf
1529,csv
1529,rdf
1529,json
1529,xml
1530,text
1532,csv
1532,rdf
1532,json
1532,xml
1533,csv
1533,rdf
1533,json
1533,xml
1534,xls
1534,html
1534,pdf
1534,gov
1536,rdf
1536,xml
1536,html
1537,html
1538,html
1538,arcgis geoservices rest api
1538,csv
1538,zip
1538,geojson
1538,kml
1539,zip
1539,xml
1539,esri rest
1540,zip
1540,xml
1540,esri rest
1541,xls
1542,csv
1542,rdf
1542,json
1542,xml
1545,html
1545,api
1546,csv
1546,rdf
1546,json
1546,xml
1547,zip
1547,xml
1547,esri rest
1548,text
1548,bin
1550,csv
1550,png
1550,application/x-matlab-data
1550,text/x-objcsrc
1550,xls
1550,pdf
1550,text
1551,html
1552,html
1553,csv
1553,rdf
1553,json
1553,xml
1554,pdf
1554,kml
1554,csv
1555,zip
1555,html
1557,csv
1557,rdf
1557,json
1557,xml
1558,html
1559,csv
1559,rdf
1559,json
1559,xml
1560,cdf
1561,html
1561,arcgis geoservices rest api
1561,csv
1561,zip
1561,geojson
1561,kml
1562,xml
1563,zip
1563,csv
1563,xls
1565,csv
1565,rdf
1565,json
1565,xml
1566,html
1566,arcgis geoservices rest api
1566,ogc wms
1566,csv
1566,zip
1566,geojson
1566,kml
1567,zip
1568,api
1569,csv
1570,csv
1571,html
1572,zip
1573,html
1573,arcgis geoservices rest api
1573,csv
1573,zip
1573,geojson
1573,kml
1573,text
1573,xls
1573,gpkg
1573,gdb
1574,text
1574,xls
1575,html
1576,csv
1576,rdf
1576,json
1576,xml
1577,pdf
1578,csv
1578,rdf
1578,json
1578,xml
1579,csv
1579,rdf
1579,json
1579,xml
1580,csv
1580,rdf
1580,json
1580,xml
1581,html
1581,csv
1583,xml
1583,esri rest
1585,html
1585,csv
1586,nsrl main page
1587,html
1588,aspx
1588,pdf
1588,doc
1588,xls
1588,csv
1588,zip
1589,html
1591,csv
1591,rdf
1591,json
1591,xml
1592,csv
1592,geojson
1592,zip
1592,text
1594,csv
1594,rdf
1594,json
1594,xml
1595,html
1595,arcgis geoservices rest api
1595,ogc wms
1595,csv
1595,zip
1595,geojson
1595,kml
1596,csv
1596,rdf
1596,json
1596,xml
1597,csv
1597,rdf
1597,json
1597,xml
1598,csv
1598,rdf
1598,json
1598,xml
1599,html
1599,csv
1600,html
1600,application/unknown
1601,html
1602,csv
1602,rdf
1602,json
1602,xml
1603,json
1603,csv
1604,zip
1605,zip
1605,bin
1606,csv
1607,zip
1607,html
1608,zip
1608,xml
1608,esri rest
1609,xls
1610,xls
1611,csv
1611,rdf
1611,json
1611,xml
1612,html
1612,arcgis geoservices rest api
1612,ogc wms
1612,csv
1612,zip
1612,geojson
1612,kml
1613,api
1613,bin
1614,xml
1615,zip
1615,pdf
1617,xml
1617,tfw
1617,tiff
1617,cpg
1617,dbase
1617,ovr
1617,text
1618,html
1619,text
1619,xls
1620,xls
1621,xls
1622,csv
1622,rdf
1622,json
1622,xml
1623,zip
1624,zip
1624,json
1624,pdf
1624,xls
1625,csv
1625,rdf
1625,json
1625,xml
1626,zip
1626,xml
1626,esri rest
1627,csv
1627,rdf
1627,json
1627,xml
1628,html
1628,esri rest
1628,wms
1629,xls
1630,csv
1630,xml
1631,csv
1631,rdf
1631,json
1631,xml
1632,zip
1632,pdf
1633,html
1633,jpeg
1634,csv
1634,rdf
1634,json
1634,xml
1635,csv
1635,rdf
1635,json
1635,xml
1636,html
1637,xls
1638,zip
1639,zip
1639,xml
1640,html
1640,arcgis geoservices rest api
1640,ogc wms
1640,csv
1640,zip
1640,geojson
1640,kml
1641,xls
1642,zip
1643,csv
1643,rdf
1643,json
1643,xml
1644,html
1644,doc
1644,pdf
1644,xls
1644,csv
1644,zip
1645,csv
1645,xls
1646,csv
1647,csv
1647,rdf
1647,json
1647,xml
1649,csv
1649,rdf
1649,json
1649,xml
1650,csv
1651,arcgis geoservices rest api
1651,kml
1651,text
1651,csv
1651,gdb
1651,xls
1651,geojson
1651,zip
1651,xml
1651,html
1652,csv
1652,sas
1652,pdf
1653,csv
1653,rdf
1653,json
1653,xml
1655,zip
1655,xml
1655,esri rest
1656,bin
1657,zip
1657,xml
1658,zip
1658,html
1659,html
1659,arcgis geoservices rest api
1659,ogc wms
1659,csv
1659,zip
1659,geojson
1659,kml
1660,csv
1660,rdf
1660,json
1660,xml
1661,zip
1661,csv
1661,xls
1661,doc
1661,pdf
1662,zip
1662,pdf
1665,csv
1665,rdf
1665,json
1665,xml
1666,zip
1666,html
1668,pdf
1669,esri rest
1669,html
1670,csv
1670,rdf
1670,json
1670,xml
1671,html
1671,json
1671,csv
1671,zip
1671,application/vnd.geo+json
1671,kml
1672,xls
1673,csv
1673,rdf
1673,json
1673,xml
1674,image/jpg
1675,html
1676,xls
1677,html
1678,json
1678,csv
1679,csv
1680,atom feed
1681,pdf
1681,xls
1682,bin
1682,pdf
1682,iso
1684,zip
1684,xml
1684,esri rest
1685,html
1685,npz
1687,html
1687,arcgis geoservices rest api
1687,ogc wms
1687,csv
1687,zip
1687,geojson
1687,kml
1688,csv
1688,rdf
1688,json
1688,xml
1689,zip
1689,xml
1689,pdf
1691,csv
1691,rdf
1691,json
1691,xml
1693,xml
1695,zip
1696,html
1697,zip
1697,xml
1697,esri rest
1698,pdf
1699,csv
1699,rdf
1699,json
1699,xml
1700,csv
1700,pdf
1700,zip
1701,csv
1701,rdf
1701,json
1701,xml
1702,zip
1703,xml
1703,html
1703,csv
1703,zip
1703,geojson
1703,kml
1704,html
1706,xml
1707,xml
1707,csv
1708,xml
1709,csv
1709,xls
1709,zip
1710,csv
1710,rdf
1710,json
1710,xml
1711,html
1712,csv
1712,rdf
1712,json
1712,xml
1713,zip
1713,xml
1713,esri rest
1714,csv
1714,rdf
1714,json
1714,xml
1715,csv
1715,rdf
1715,json
1715,xml
1717,xls
1718,csv
1718,rdf
1718,json
1718,xml
1719,csv
1719,rdf
1719,json
1719,xml
1720,csv
1720,rdf
1720,json
1720,xml
1721,xls
1722,csv
1722,rdf
1722,json
1722,xml
1723,html
1723,arcgis geoservices rest api
1723,csv
1723,zip
1723,geojson
1723,kml
1724,xls
1724,html
1724,zip
1725,comma-separated values (.csv)
1726,html
1726,arcgis geoservices rest api
1726,csv
1726,zip
1726,geojson
1726,kml
1728,pdf
1730,csv
1730,rdf
1730,json
1730,xml
1731,html
1731,xml
1731,trec qrels
1732,xml
1732,html
1733,xls
1733,csv
1733,zip
1734,xml
1734,html
1734,arcgis geoservices rest api
1734,csv
1734,zip
1734,geojson
1734,kml
1735,html
1736,zip
1737,zip
1738,html
1738,arcgis geoservices rest api
1738,csv
1738,zip
1738,geojson
1738,kml
1739,text
1740,html
1741,html
1741,arcgis geoservices rest api
1741,csv
1741,zip
1741,geojson
1741,kml
1742,csv
1742,rdf
1742,json
1742,xml
1743,html
1743,pdf
1744,csv
1744,rdf
1744,json
1744,xml
1745,api
1746,csv
1746,rdf
1746,json
1746,xml
1748,csv
1748,rdf
1748,json
1748,xml
1749,pdf
1750,html
1750,csv
1751,html
1753,csv
1753,rdf
1753,json
1753,xml
1755,xml
1755,xls
1756,html
1756,arcgis geoservices rest api
1756,ogc wms
1756,csv
1756,zip
1756,geojson
1756,kml
1758,html
1758,xml
1759,pdf
1759,xls
1759,csv
1759,zip
1760,csv
1760,rdf
1760,json
1760,xml
1761,xls
1762,csv
1762,rdf
1762,json
1762,xml
1763,csv
1763,rdf
1763,json
1763,xml
1765,csv
1765,rdf
1765,json
1765,xml
1766,html
1766,arcgis geoservices rest api
1766,csv
1766,zip
1766,geojson
1766,kml
1767,html
1767,arcgis geoservices rest api
1768,json
1768,zip
1769,csv
1769,rdf
1769,json
1769,xml
1770,pdf
1770,zip
1770,xls
1771,png
1771,html
1771,bin
1771,pdf
1771,iso
1772,pdf
1773,html
1774,csv
1774,rdf
1774,json
1774,xml
1775,csv
1775,rdf
1775,json
1775,xml
1776,csv
1776,zip
1777,pdf
1777,zip
1777,csv
1778,html
1778,csv
1779,csv
1780,html
1781,xml
1781,html
1781,arcgis geoservices rest api
1781,csv
1781,zip
1781,geojson
1781,kml
1782,xls
1784,html
1785,zipped csv
1786,bin
1786,pdf
1786,iso
1787,html
1787,esri rest
1789,zip
1790,csv
1790,rdf
1790,json
1790,xml
1791,xml
1791,csv
1792,xls
1793,csv
1793,rdf
1793,json
1793,xml
1794,csv
1794,xml
1795,xls
1796,csv
1796,rdf
1796,json
1796,xml
1797,csv
1797,rdf
1797,json
1797,xml
1798,csv
1798,rdf
1798,json
1798,xml
1800,zip
1800,xml
1801,csv
1801,rdf
1801,json
1801,xml
1802,zip
1802,html
1803,csv
1803,rdf
1803,json
1803,xml
1805,csv
1805,rdf
1805,json
1805,xml
1806,csv
1806,rdf
1806,json
1806,xml
1807,html
1808,csv
1808,rdf
1808,json
1808,xml
1809,xls
1811,bin
1811,html
1811,iso
1812,csv
1812,rdf
1812,json
1812,xml
1813,html
1813,arcgis geoservices rest api
1813,ogc wms
1813,csv
1813,zip
1813,geojson
1813,kml
1814,csv
1814,rdf
1814,json
1814,xml
1816,html
1817,csv
1817,rdf
1817,json
1817,xml
1818,csv
1818,rdf
1818,json
1818,xml
1820,html
1821,html
1823,csv
1824,zip
1824,xml
1824,esri rest
1825,html
1825,arcgis geoservices rest api
1825,csv
1825,zip
1825,geojson
1825,kml
1825,text
1825,xls
1825,gpkg
1825,gdb
1826,bin
1826,html
1826,zip
1826,jpeg
1826,pdf
1826,iso
1827,pdf
1827,csv
1828,pdf
1829,csv
1829,rdf
1829,json
1829,xml
1830,csv
1830,rdf
1830,json
1830,xml
1831,arcgis map service
1831,arcgis map preview
1832,csv
1833,csv
1833,pdf
1834,csv
1835,csv
1836,html
1836,arcgis geoservices rest api
1837,html
1837,json
1837,csv
1837,zip
1837,application/vnd.geo+json
1837,kml
1837,text
1837,xls
1837,application/geopackage+sqlite3
1838,csv
1838,rdf
1838,json
1838,xml
1839,zip
1839,xml
1839,wms
1839,esri rest
1840,html
1841,html
1842,csv
1843,zip
1844,pdf
1845,xml
1846,xls
1846,csv
1847,xls
1848,aspx
1848,doc
1848,pdf
1848,xls
1848,csv
1848,html
1848,zip
1849,zip
1849,html
1850,csv
1850,rdf
1850,json
1850,xml
1851,csv
1852,api
1853,api
1854,html
1856,html
1857,html
1857,arcgis geoservices rest api
1857,csv
1857,geojson
1857,zip
1857,kml
1859,xls
1861,xls
1863,zip
1863,html
1864,zip
1864,xml
1864,esri rest
1865,pdf
1866,csv
1866,rdf
1866,json
1866,xml
1867,csv
1867,rdf
1867,json
1867,xml
1868,html
1869,json
1869,csv
1870,pdf
1870,zip
1870,xls
1870,html
1872,csv
1872,rdf
1872,json
1872,xml
1874,csv
1874,rdf
1874,json
1874,xml
1876,csv
1876,rdf
1876,json
1876,xml
1877,csv
1877,rdf
1877,json
1877,xml
1878,zip
1878,xml
1878,esri rest
1880,csv
1880,rdf
1880,json
1880,xml
1881,html
1882,api
1883,api
1884,html
1884,arcgis geoservices rest api
1885,zip
1885,xml
1885,pdf
1886,csv
1886,rdf
1886,json
1886,xml
1887,csv
1887,rdf
1887,json
1887,xml
1888,csv
1888,rdf
1888,json
1888,xml
1889,csv
1889,rdf
1889,json
1889,xml
1890,html
1890,arcgis geoservices rest api
1890,csv
1890,zip
1890,geojson
1890,kml
1890,text
1890,xls
1890,gpkg
1890,gdb
1891,pdf
1893,csv
1893,rdf
1893,json
1893,xml
1894,csv
1894,zip
1896,zip
1896,xml
1896,esri rest
1897,html
1898,zip
1898,xml
1898,esri rest
1899,json
1899,csv
1899,shp
1899,geojson
1900,esri rest
1900,kml
1900,html
1901,csv
1901,rdf
1901,json
1901,xml
1902,csv
1902,rdf
1902,json
1902,xml
1903,shp
1903,geojson
1903,geoparquet
1904,csv
1904,rdf
1904,json
1904,xml
1905,csv
1907,csv
1907,rdf
1907,json
1907,xml
1908,html
1908,the downloaded file is in zipped format with the images in png format
1909,csv
1909,rdf
1909,json
1909,xml
1910,csv
1911,html
1911,application/vnd.lotus-organizer
1911,wcs
1911,wms
1912,zip
1912,xml
1912,esri rest
1913,zip
1913,xml
1913,esri rest
1914,pdf
1914,zip
1915,html
1915,json
1915,csv
1915,zip
1915,application/vnd.geo+json
1915,kml
1916,csv
1916,xml
1918,zip
1918,xml
1918,esri rest
1919,html
1920,xls
1921,csv
1921,rdf
1921,json
1921,xml
1922,kml
1922,xml
1922,html
1922,geojson
1922,zip
1922,arcgis geoservices rest api
1922,csv
1923,csv
1923,rdf
1923,json
1923,xml
1924,csv
1924,rdf
1924,json
1924,xml
1925,csv
1925,rdf
1925,json
1925,xml
1927,xml
1927,html
1927,arcgis geoservices rest api
1927,csv
1927,geojson
1927,zip
1927,kml
1928,esri rest
1929,json
1929,xls
1930,zip
1930,xml
1930,esri rest
1932,application/vnd.lotus-organizer
1932,wfs
1932,wms
1933,csv
1933,rdf
1933,json
1933,xml
1934,csv
1934,rdf
1934,json
1934,xml
1935,html
1935,pdf
1936,zip
1937,zip
1938,zip
1938,html
1938,wms
1938,esri rest
1939,xls
1940,zip
1940,xml
1940,esri rest
1941,csv
1941,rdf
1941,json
1941,xml
1943,html
1943,arcgis geoservices rest api
1943,ogc wms
1943,csv
1943,zip
1943,geojson
1943,kml
1944,csv
1944,rdf
1944,json
1944,xml
1945,csv
1945,rdf
1945,json
1945,xml
1947,html
1949,zip
1950,html
1951,csv
1951,pdf
1951,zip
1952,pdf
1953,zip
1953,xml
1953,esri rest
1955,zip
1955,doc
1956,csv
1956,rdf
1956,json
1956,xml
1957,api
1958,xml
1960,html
1962,csv
1962,rdf
1962,json
1962,xml
1963,api
1964,zip
1965,csv
1965,rdf
1965,json
1965,xml
1966,csv
1966,rdf
1966,json
1966,xml
1967,csv
1967,html
1968,csv
1968,rdf
1968,json
1968,xml
1969,html
1969,xml
1970,csv
1970,rdf
1970,json
1970,xml
1971,html
1971,xls
1972,html
1973,xml
1974,zip
1974,html
1974,text
1974,pdf
1975,csv
1975,rdf
1975,json
1975,xml
1976,bin
1976,pdf
1976,iso
1977,zip
1977,xml
1978,wms
1978,wfs
1978,qgis
1978,zip
1978,gml
1978,kml
1978,json
1978,csv
1978,xls
1978,xml
1978,html
1980,csv
1980,rdf
1980,json
1980,xml
1981,xml
1982,csv
1982,zip
1983,pdf
1983,csv
1983,zip
1984,pdf
1985,api
1986,csv
1986,zip
1988,html
1988,arcgis geoservices rest api
1989,html
1989,esri rest
1989,wms
1990,csv
1991,csv
1991,rdf
1991,json
1991,xml
1993,csv
1993,rdf
1993,json
1993,xml
1994,csv
1994,rdf
1994,json
1994,xml
1995,zip
1996,html
1997,api
1998,csv
1998,rdf
1998,json
1998,xml
1999,csv
1999,rdf
1999,json
1999,xml
2000,csv
2000,rdf
2000,json
2000,xml
